addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
경기도 안성시 양성면 양성로 659-25,,31,,A01,A0101,A01010900,3023316,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/67/3023267_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3023267_image3_1.jpg,Type3,127.2176344,37.10998088,6,2.02E+13,16,,양성계곡,17501
충청북도 청주시 상당구 문의면 문의시내1길 28-23,,33,,A01,A0101,A01010400,3071435,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/30/3071430_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3071430_image3_1.jpg,Type3,127.4941537,36.51848444,6,2.02E+13,10,,양성산,28208
경기도 안성시 양성면 교동길 33-4,,31,0,A02,A0201,A02010700,128551,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/90/1592090_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1592090_image3_1.jpg,Type3,127.1971541,37.06804369,6,2.02E+13,16,,양성향교,17502
광주광역시 광산구 동호동,,5,0,A02,A0201,A02010700,250451,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/31/741331_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/741331_image3_1.jpg,Type3,126.6855579,35.18022276,6,2.02E+13,1,,양송천묘역,62403
경기도 양평군 양서면 양수리,,31,,A02,A0203,A02030100,3075841,12,2.02E+13,,,,127.3172381,37.54285201,6,2.02E+13,19,,양수리딸기체험농장,12585
광주광역시 광산구 박뫼안길 13,,5,0,A02,A0201,A02010300,250445,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/90/1587290_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1587290_image3_1.jpg,Type3,126.7415782,35.16958046,6,2.02E+13,1,,양씨삼강문,62398
강원특별자치도 양양군 서면 떡마을길 107,,32,0,A02,A0203,A02030100,127037,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/02/2745202_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2745202_image3_1.jpg,Type3,128.5544217,38.05176058,6,2.02E+13,7,,양양 송천떡마을,25037
강원특별자치도 양양군 서면 산얏골길 23-51,,32,0,A02,A0204,A02040800,2465077,12,2.02E+13,,,,128.5366771,38.02024723,6,2.02E+13,7,,양양 양수발전소 홍보관,25039
강원특별자치도 양양군 강현면 화채봉길 368,,32,0,A02,A0205,A02050200,250380,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/60/3077260_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/3077260_image3_1.jpg,Type3,128.5455231,38.12322432,6,2.02E+13,7,,양양 진전사지 도의선사탑,25006
강원특별자치도 양양군 강현면 화채봉길 313,(강현면),32,0,A02,A0205,A02050200,250393,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/77/2365177_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2365177_image3_1.jpg,Type3,128.5495672,38.12099688,6,2.02E+13,7,,양양 진전사지 삼층석탑,25006
강원특별자치도 양양군 현북면 어성전길 256,,32,0,A02,A0203,A02030100,129338,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/15/2494915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2494915_image2_1.jpg,Type3,128.6657929,37.94019236,6,2.02E+13,7,,양양 탁장사마을,25051
강원특별자치도 양양군 양양읍 연창리,203-4,32,,A02,A0202,A02020700,3042140,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/32/3042132_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3042132_image3_1.jpg,Type3,128.6258201,38.07437045,6,2.02E+13,7,,양양남대천체육공원,25021
강원특별자치도 양양군 동해신묘길 34,,32,0,A02,A0201,A02010700,252570,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/04/3071504_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3071504_image3_1.jpg,Type3,128.6376846,38.10967768,6,2.02E+13,7,,양양동해신묘지,25015
강원특별자치도 양양군 서면 서림리,,32,0,A02,A0201,A02010700,126891,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/81/2739181_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2739181_image3_1.jpg,Type3,128.5160424,37.94477782,6,2.02E+13,7,,양양선림원지,25040
강원특별자치도 양양군 양양읍 송암리,505-3,32,,A02,A0202,A02020700,2915995,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/90/2915990_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/90/2915990_image3_1.JPG,Type3,128.635055,38.08673308,6,2.02E+13,7,,양양송이조각공원,25020
강원특별자치도 양양군 현북면 하륜길 54,,32,0,A02,A0205,A02050600,2773871,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/36/2773936_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2773936_image2_1.jpg,Type3,128.7283735,38.02186743,6,2.02E+13,7,,양양하조대스카이워크,25047
강원특별자치도 양양군 양양읍 거마천로 52-20,(양양읍),32,0,A02,A0201,A02010700,252568,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/80/3076880_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3076880_image3_1.jpg,Type3,128.6060967,38.07861401,6,2.02E+13,7,,양양향교,25019
강원특별자치도 화천군 화천읍 풍산리,,32,0,A01,A0101,A01011800,2616530,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/25/2616525_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/25/2616525_image2_1.bmp,Type3,127.8032005,38.25766667,6,2.02E+13,17,,양의대 하천습지 (강원평화지역 국가지질공원),24110
경상남도 하동군 옥종면 오율길 5,,36,0,A02,A0203,A02030100,2792689,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/11/2795611_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2795611_image2_1.jpg,Type3,127.8235959,35.19910683,6,2.02E+13,18,,양이터마을,52312
서울특별시 서초구 동산로 35,(양재동),1,0,A02,A0202,A02020700,2773271,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/58/2779758_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2779758_image2_1.jpg,Type3,127.0424457,37.47194694,6,2.02E+13,15,,양재근린공원,6780
서울특별시 서초구 바우뫼로12길,(양재동),1,0,A01,A0101,A01010500,827585,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/18/1900718_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/1900718_image3_1.jpg,Type3,127.0306358,37.46568356,6,2.02E+13,15,,양재천 생태공원,6769
경기도 양주시 광사동,812,31,0,A02,A0202,A02020700,2724713,12,2.02E+13,,,,127.0837273,37.78707215,6,2.02E+13,18,,양주 나리공원,11489
경기도 양주시 어둔동,,31,0,A02,A0201,A02010200,126989,12,2.01E+13,,,,127.0103118,37.78703472,6,2.02E+13,18,,양주 대모산성,11500
경기도 양주시 장흥면 호국로 332,,31,0,A02,A0203,A02030200,127896,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/58/2481558_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2481558_image2_1.jpg,Type3,126.9539524,37.71343394,6,2.02E+13,18,,양주 도자기나라,11521
경기도 양주시 장흥면 호국로 255-41,,31,0,A02,A0201,A02010700,126543,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/74/2643174_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2643174_image2_1.jpg,Type3,126.9496443,37.72085244,6,2.02E+13,18,,양주 온릉(단경왕후) [유네스코 세계문화유산],11520
경기도 양주시 남면 양연로173번길 26,(남면),31,0,A02,A0203,A02030100,129330,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/57/2481557_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2481557_image2_1.jpg,Type3,126.9971813,37.92346302,6,2.02E+13,18,,양주 초록지기마을,11402
경기도 양주시 회암동,,31,0,A02,A0201,A02010700,126544,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/47/1593147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1593147_image3_1.jpg,Type3,127.1085067,37.84672121,6,2.02E+13,18,,양주 회암사지,11464
경기도 양주시 백석읍 기산로 468,,31,0,A02,A0203,A02030100,611729,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/63/2481563_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2481563_image2_1.jpg,Type3,126.9411907,37.77592365,6,2.02E+13,18,,양주골 한우마을,11518
경기도 양주시 부흥로1399번길 15,(유양동),31,0,A02,A0201,A02010700,2754288,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/76/2754176_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2754176_image2_1.jpg,Type3,127.0294657,37.78572966,6,2.02E+13,18,,양주관아지,11498
경기도 양주시 장흥면 가마골로 188-50,,31,,A02,A0203,A02030400,3044305,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/99/3044299_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/3044299_image3_1.jpg,Type3,126.9800466,37.73505134,6,2.02E+13,18,,양주르,11521
경기도 양주시 부흥로1423번길 50,(유양동),31,0,A02,A0201,A02010700,127429,12,2.00E+13,,,,127.0325931,37.78654629,6,2.02E+13,18,,양주향교,11498
경상남도 거제시 능포로 194,(능포동),36,0,A02,A0206,A02060300,2755677,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/79/2755779_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2755779_image2_1.jpg,Type3,128.7380883,34.88034502,6,2.02E+13,1,,양지암조각공원,53313
경기도 용인시 처인구 양지면 중부대로 2325,,31,0,A02,A0202,A02020300,2732168,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/03/2797403_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2797403_image2_1.jpg,Type3,127.2975875,37.23544004,6,2.02E+13,23,,양지유황천,17162
경기도 용인시 처인구 양지면 양대로 52,,31,0,A02,A0202,A02020700,2735015,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/29/2774129_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2774129_image2_1.jpg,Type3,127.2886022,37.23658419,6,2.02E+13,23,,양지체육공원,17158
경기도 용인시 처인구 양지면 남평로 112,,31,,A02,A0202,A02020700,3022888,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/13/3040713_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3040713_image3_1.jpg,Type3,127.2948241,37.22631605,6,2.02E+13,23,,양지파인펫파크,17164
경기도 용인시 처인구 양지면 향교로13번길 20,,31,0,A02,A0201,A02010700,1954243,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/94/2673394_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/94/2673394_image2_1.bmp,Type3,127.2859968,37.23865057,6,2.02E+13,23,,양지향교,17158
서울특별시 양천구 목동동로 111,(신정동),1,0,A02,A0202,A02020700,2612214,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/03/2612203_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/03/2612203_image2_1.bmp,Type3,126.8681936,37.51805513,6,2.02E+13,19,,"양천공원(통합놀이터,키지트,베이비존)",8013
서울특별시 양천구 목동로25길 23,(신정동),1,0,A02,A0203,A02030600,2612107,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/96/2612096_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/96/2612096_image2_1.bmp,Type3,126.8614911,37.52799552,6,2.02E+13,19,,양천구 로데오거리,7938
서울특별시 양천구 목동남로 106-23,(신정동),1,0,A02,A0203,A02030400,1105980,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/69/1985569_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1985569_image3_1.jpg,Type3,126.8702075,37.50972558,6,2.02E+13,19,,양천구어린이교통안전교육장,8102
서울특별시 양천구 중앙로 250,(신정동),1,0,A02,A0203,A02030400,2611669,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/64/2611664_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/64/2611664_image2_1.bmp,Type3,126.8537726,37.51897143,6,2.02E+13,19,,양천나눔누리타운,8082
서울특별시 양천구 목동서로 363,,1,0,A02,A0203,A02030400,2611575,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/69/2611569_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/69/2611569_image2_1.bmp,Type3,126.863744,37.5167802,6,2.02E+13,19,,양천생활안전체험교육관,8094
대구광역시 군위군 군위읍 내외량길 243-55,,4,0,A02,A0201,A02010700,1959007,12,2.01E+13,,,,128.5378655,36.24779271,6,2.02E+13,9,,양천서원,39008
서울특별시 양천구 안양천로 711,(신정동),1,0,A02,A0202,A02020700,2751345,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/17/2779817_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2779817_image2_1.jpg,Type3,126.8724128,37.51159207,6,2.02E+13,19,,양천해누리체육공원,8018
서울특별시 강서구 양천로47나길 53,,1,0,A02,A0201,A02010700,127215,12,2.00E+13,,,,126.8400029,37.57295936,6,2.02E+13,4,,양천향교,7521
충청남도 논산시 양촌면 매죽헌로1723번길 176-23,,34,0,A01,A0101,A01010600,2750930,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/49/2751149_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/49/2751149_image2_1.JPG,Type3,127.2465217,36.1572797,6,2.02E+13,3,,양촌자연휴양림,33022
경상남도 하동군 적량면 공드림재길 155,,36,0,A02,A0204,A02040800,2795855,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/47/2796847_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/2796847_image2_1.JPG,Type3,127.7792163,35.09852848,6,2.02E+13,18,,양탕국커피문화관광농원,52320
경기도 양평군 양서면 두물머리길 145,(양서면),31,0,A01,A0101,A01011800,128918,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/83/2560083_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2560083_image3_1.jpg,Type3,127.3174883,37.5336753,6,2.02E+13,19,,양평 두물머리,12585
경기도 양평군 양평읍 수목원길 16,,31,0,A01,A0101,A01010700,128220,12,2.00E+13,,,,127.4713864,37.50173737,6,2.02E+13,19,,양평 들꽃수목원,12545
경기도 양평군 양동면 양동로 572,,31,0,A02,A0203,A02030100,129398,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/27/2627327_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2627327_image3_1.jpg,Type3,127.7024516,37.49919746,6,2.02E+13,19,,양평 마들가리마을,12533
경기도 양평군 청운면 오목골길 33,,31,0,A02,A0203,A02030400,1566740,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/20/2482920_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2482920_image2_1.jpg,Type3,127.7343997,37.56204077,6,2.02E+13,19,,양평 맑은숲캠프,12531
경기도 양평군 용문면 상광길 23-2,,31,0,A01,A0101,A01010500,128226,12,2.00E+13,,,,127.6395681,37.51201426,6,2.02E+13,19,,양평 민물고기 생태학습관,12513
경기도 양평군 양평읍 약수사길 78-14,(양평읍),31,0,A01,A0101,A01010600,407259,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/01/3040601_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/01/3040601_image3_1.jpeg,Type3,127.5193816,37.5166504,6,2.02E+13,19,031-775-4005,양평 백운봉자연휴양림,12547
경기도 양평군 용문면 연안길 23-1,,31,0,A02,A0203,A02030100,128300,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/85/604585_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/604585_image3_1.jpg,Type3,127.556353,37.52615554,6,2.02E+13,19,,양평 보릿고개마을,12509
경기도 양평군 개군면 산수유1길 1,,31,0,A02,A0203,A02030100,128919,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/19/486419_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/486419_image3_1.jpg,Type3,127.5575913,37.44403174,6,2.02E+13,19,,양평 산수유마을,12569
경기도 양평군 단월면 섬이길 269,,31,0,A02,A0203,A02030100,800630,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/89/2481589_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2481589_image2_1.jpg,Type3,127.5846113,37.62836087,6,2.02E+13,19,,양평 쌍겨리마을,12525
경기도 양평군 청운면 청운체육공원길 26,(청운면),31,0,A02,A0203,A02030100,2023194,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/80/2023180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2023180_image2_1.jpg,Type3,127.7062441,37.55356901,6,2.02E+13,19,,양평 여물리 마을,12530
경기도 양평군 용문면 궁촌길29번길 16,,31,0,A02,A0203,A02030100,129331,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/16/2481716_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2481716_image2_1.jpg,Type3,127.6078474,37.46185005,6,2.02E+13,19,,양평 옹달샘꽃누름마을,12524
경기도 양평군 양평읍 충신로 333-6,,31,0,A02,A0201,A02010400,2795956,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/86/2796386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2796386_image2_1.jpg,Type3,127.5059147,37.47110266,6,2.02E+13,19,,양평 창대리 고가,12563
경기도 양평군 서종면 소나기마을길 24,,31,0,A02,A0201,A02010600,753619,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/62/2601562_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2601562_image3_1.jpg,Type3,127.3781033,37.59453878,6,2.02E+13,19,031-770-2473,양평 황순원문학촌 소나기마을,12504
경기도 양평군 옥천면 용천리 산27번지,(옥천면),31,0,A02,A0201,A02010200,125569,12,2.00E+13,,,,127.5313324,37.54761092,6,2.02E+13,19,,양평군 함왕성지,12506
경기도 양평군 양평읍 쉬자파크길 193,,31,0,A02,A0202,A02020600,2757697,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/99/2757699_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2757699_image2_1.jpg,Type3,127.5332111,37.51125962,6,2.02E+13,19,,양평쉬자파크,12547
경기도 양평군 용문면 은고갯길 112,,31,0,A02,A0203,A02030100,2755456,12,2.02E+13,,,,127.6288717,37.51545811,6,2.02E+13,19,,양평양떼목장,12513
경기도 양평군 서종면 수능리,,31,,A02,A0203,A02030100,3014807,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/87/3014787_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/3014787_image3_1.JPG,Type3,127.3785643,37.59656911,6,2.02E+13,19,,양평임실치즈마을,12504
경상북도 포항시 남구 장기면 양포리 9-32,,35,0,A01,A0101,A01011400,2732165,12,2.02E+13,,,,129.5198979,35.88150827,6,2.02E+13,23,,양포항,37946
경상북도 포항시 남구 장기면 동해안로 3360-21,,35,0,A02,A0202,A02020700,2732543,12,2.02E+13,,,,129.5264528,35.88236385,6,2.02E+13,23,,양포항근린공원,37946
인천광역시 강화군 길상면 온수리,산24번지,2,0,A02,A0205,A02050200,128996,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/68/187168_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/187168_image3_1.jpg,Type3,126.4824589,37.63293215,6,2.02E+13,1,,양헌수승전비,23050
서울특별시 영등포구 노들로 11,(양화동),1,0,A01,A0101,A01010800,2775504,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/87/2779987_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2779987_image2_1.jpg,Type3,126.8817497,37.55063214,6,2.02E+13,20,,양화인공폭포,7200
서울특별시 마포구 양화진길 46,,1,0,A02,A0201,A02010700,126938,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/26/1875526_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/26/1875526_image2_1.JPG,Type3,126.9111805,37.54652759,6,2.02E+13,13,,양화진외국인선교사묘원(외인묘지),4084
서울특별시 영등포구 노들로 221 한강사업본부 양화안내센터,,1,0,A02,A0202,A02020700,1059877,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/85/2530785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2530785_image2_1.jpg,Type3,126.9022732,37.53838671,6,2.02E+13,20,,양화한강공원,7231
경상남도 함안군 군북면 원북길 104-1,(군북면),36,0,A02,A0201,A02010500,702361,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/15/2487715_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2487715_image2_1.jpg,Type3,128.3207819,35.23383398,6,2.02E+13,19,,어계생가,52068
경상남도 거제시 둔덕면 어구길 2,,36,0,A01,A0101,A01011400,2756631,12,2.02E+13,,,,128.505624,34.82003368,6,2.02E+13,1,,어구선착장/ 어구항,53281
강원특별자치도 동해시 일출로 230,(어달동),32,0,A01,A0101,A01011400,2714696,12,2.02E+13,,,,129.1201442,37.56260044,6,2.02E+13,3,,어달항,25709
강원특별자치도 동해시 어달동,(어달동),32,0,A01,A0101,A01011200,125708,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/25/609125_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/609125_image3_1.jpg,Type3,129.1164221,37.5691024,6,2.02E+13,3,,어달해변,25708
강원특별자치도 횡성군 갑천면 어답산로 516,,32,0,A02,A0202,A02020200,2380945,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/59/2380959_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/59/2380959_image2_1.JPG,Type3,128.0578361,37.59481245,6,2.02E+13,18,,어답산관광지,25251
강원특별자치도 영월군 영월읍 어라연길 259,,32,0,A01,A0101,A01011800,125659,12,2.01E+13,,,,128.5364926,37.23414647,6,2.02E+13,8,,어라연 (강원고생대 국가지질공원),26222
전라남도 해남군 송지면 어란4길 2-1,,38,0,A01,A0101,A01011400,2765243,12,2.02E+13,,,,126.4760409,34.35074873,6,2.02E+13,23,,어란진항,59063
전라남도 완도군 노화읍 어룡도길 24,(노화읍) 부근,38,0,A01,A0101,A01011600,129180,12,2.01E+13,,,,126.4747786,34.28721416,6,2.02E+13,18,,어룡도 등대,59159
인천광역시 강화군 삼산면 어류정길177번길 117,,2,0,A01,A0101,A01011400,2758251,12,2.02E+13,,,,126.3432824,37.64541437,6,2.02E+13,1,,어류정항,23007
서울특별시 중구 을지로 281,동대문디자인플라자 배움터 4층,1,0,A02,A0203,A02030400,2561208,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/46/2561246_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2561246_image2_1.jpg,Type3,127.0103125,37.56819629,6,2.02E+13,24,,어린이 감각놀이터 디키디키,4566
경기도 평택시 진위면 동천리,,31,,A02,A0203,A02030200,3006699,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/03/3003603_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/3003603_image3_1.jpg,Type3,127.1107525,37.1045657,6,2.02E+13,28,,어린이농장학농원,17711
경기도 오산시 독산성로270번길 24,(지곶동),31,0,A01,A0101,A01010500,2752942,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/79/2753379_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/79/2753379_image2_1.jpeg,Type3,127.0306383,37.17885291,6,2.02E+13,22,,어린이천문대 동탄관측소,18102
서울특별시 광진구 광나루로 441,(능동),1,0,A02,A0203,A02030400,2743740,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/00/2779000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2779000_image2_1.jpg,Type3,127.0781903,37.54705275,6,2.02E+13,6,,어린이회관,4991
제주특별자치도 서귀포시 성산읍 신풍하동로 39,,39,0,A02,A0203,A02030100,128326,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/80/2363280_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/80/2363280_image2_1.JPG,Type3,126.8405571,33.36192011,6,2.02E+13,3,,어멍아방잔치마을,63636
울산광역시 북구 황토전길 231,(어물동),7,0,A02,A0201,A02010700,128187,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/84/1358884_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1358884_image3_1.jpg,Type3,129.4386636,35.57840475,6,2.02E+13,4,,어물동 마애여래좌상,44235
경기도 가평군 설악면 어비산길99번길 9-10,,31,0,A01,A0101,A01010900,129659,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/54/2674154_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2674154_image2_1.jpg,Type3,127.4950925,37.60026248,6,2.02E+13,1,,어비계곡,12473
충청남도 홍성군 서부면 남당항자전거길 53,,34,0,A02,A0202,A02020700,2678991,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/17/3065317_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3065317_image3_1.jpg,Type3,126.4683671,36.55615381,6,2.02E+13,15,,어사리 노을공원,32206
