addr1,addr2,areacode,benikia,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,tel,title,booktour,sigungucode
전북특별자치도 전주시 완산구 한지길 99-5,,37,,B02,B0201,B02011600,2593571,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/29/2593529_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2593529_image2_1.jpg,Type3,127.1542362,35.81598921,6,2.02E+13,010-5327-8736,부경당 [한국관광 품질인증/Korea Quality],,12
경상남도 창녕군 온천중앙로 3 로얄관광호텔,,36,,B02,B0201,B02010100,142902,32,2.00E+13,,,,128.5858614,35.44141542,6,2.02E+13,055-536-7300,부곡 로얄관광호텔,,15
경상남도 창녕군 부곡면 온천중앙로 42,,36,,B02,B0201,B02010100,3075684,32,2.02E+13,,,,128.5887807,35.43897964,6,2.02E+13,,부곡스파디움따오기호텔,,15
서울특별시 성동구 독서당로40길 25-1 (옥수동),1층 부부요리단,1,,A05,A0502,A05020100,,39,2.02E+13,,,,127.0175515,37.54286325,6,2.02E+13,,부부요리단,,16
부산광역시 서구 등대로 113,(남부민동),6,,B02,B0201,B02010100,986534,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/53/1197453_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1197453_image3_1.jpg,Type3,129.0262938,35.08501628,6,2.02E+13,051-231-0750,부산 비치 관광호텔,,11
부산광역시 중구 광복로97번길 23,(동광동2가),6,,B02,B0201,B02010100,142855,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/01/2024301_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2024301_image2_1.jpg,Type3,129.0346565,35.10033138,6,2.02E+13,051-241-4301,부산관광호텔,,15
부산광역시 해운대구 해운대해변로 35,,6,,B02,B0201,B02010600,138217,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/00/1348000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1348000_image3_1.jpg,Type3,129.1382624,35.16467609,6,2.02E+13,051-731-9800,부산도시공사 아르피나,,16
부산광역시 동구 중앙대로196번길 16-10,,6,,B02,B0201,B02010900,138089,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/31/720231_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/720231_image3_1.jpg,Type3,129.0405946,35.11339948,6,2.02E+13,051-442-1248,부산뷰호텔,,5
부산광역시 부산진구 부전로 67,,6,,B02,B0201,B02010100,2393422,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/07/2393407_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2393407_image2_1.jpg,Type3,129.0543533,35.15623382,6,2.02E+13,051-808-2000,부산비즈니스호텔,,7
부산광역시 연제구 중앙대로 1122,(연산동),6,,B02,B0201,B02010100,1215432,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/01/2640501_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2640501_image3_1.jpg,Type3,129.0815723,35.1877669,6,2.02E+13,051-866-6525,부산센트럴호텔[한국관광 품질인증/Korea Quality],,13
부산광역시 동구 중앙대로214번길 7-7,,6,,B02,B0201,B02010900,977994,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/20/1899120_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1899120_image3_1.jpg,Type3,129.0415499,35.11656581,6,2.02E+13,051-463-5505,부산인모텔,,5
부산광역시 남구 용호동,산176,6,,B02,B0201,B02010100,3083347,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/42/3083342_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/3083342_image3_1.jpg,Type3,129.1164271,35.10473796,6,2.02E+13,,부산해군회관,,4
강원특별자치도 평창군 봉평면 안흥동1길 18-4,(무이리),32,,B02,B0201,B02010900,2761753,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/14/2769414_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2769414_image2_1.jpg,Type3,128.31716,37.58954851,6,2.02E+13,,부성파크,,15
충청남도 부여군 충화면 충신로 618,(충화면),34,,A03,A0302,A03020200,1885110,32,2.01E+13,,,,126.8249014,36.14598476,6,2.02E+13,"041-835-5502, 5509",부여군 청소년수련원,,6
충청남도 부여군 규암면 흥수로590번길 17,,34,,B02,B0201,B02011600,2665817,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/04/2679904_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2679904_image3_1.jpg,Type3,126.84841,36.26557704,,2.02E+13,,부여안방마님,,6
충청남도 부여군 부여읍 뒷개로 9,,34,,B02,B0201,B02011000,2680793,32,2.02E+13,,,,126.925208,36.29081159,6,2.02E+13,010-4311-2792,부여한옥,,6
강원특별자치도 강릉시 연곡면 부연동길 895,,32,,B02,B0201,B02010700,2386866,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/43/2386843_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2386843_image2_1.jpg,Type3,128.6351531,37.87774345,6,2.02E+13,010-4830-3583,부연계곡그집,,1
전북특별자치도 전주시 완산구 향교길 149-3,(교동),37,,B02,B0201,B02011600,1971964,32,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/75/2721075_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2721075_image3_1.jpg,Type3,127.1577554,35.8122758,,2.02E+13,010-8875-8587,부용헌 [한국관광 품질인증/Korea Quality],,12
경기도 부천시 길주로 1 (상동),영상문화단지 내 공방거리,31,,B02,B0201,B02011600,3072229,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/32/3070132_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3070132_image3_1.jpg,Type1,126.7422053,37.50825125,6,2.02E+13,032-326-1542,부천한옥체험마을,,11
경기도 평택시 도일유통길 13-31,,31,,B02,B0201,B02010100,2917187,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/43/2916543_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2916543_image3_1.jpg,Type3,127.0990943,37.0402507,6,2.02E+13,,부티크호텔 XYM,,28
서울특별시 중구 장충단로10길 27,(광희동2가),1,,B02,B0201,B02011100,2602525,32,2.02E+13,,,,127.0064351,37.56642143,,2.02E+13,02-2285-0228,부티크호텔 르릿,,24
충청북도 청주시 청원구 1순환로 166,,33,,B02,B0201,B02010100,2917201,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/52/2916552_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2916552_image3_1.jpg,Type3,127.4941469,36.66479266,6,2.02E+13,,부티크호텔 지,,10
서울특별시 동대문구 천호대로 341,,1,,B02,B0201,B02010900,920305,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/31/1150031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1150031_image3_1.jpg,Type3,127.0576417,37.56366711,6,2.02E+13,02-2214-8886,부티크호텔K 동대문점,,11
경상남도 창원시 의창구 북면 천주로1170번길 17-10,,36,,B02,B0201,B02010900,816762,32,2.01E+13,,,,128.6123337,35.35394519,6,2.02E+13,055-298-9890,북면황토방온천장,,16
서울특별시 종로구 북촌로 20-17,(재동),1,,B02,B0201,B02011600,2575836,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/42/2575642_image2_1.PNG,http://tong.visitkorea.or.kr/cms/resource/42/2575642_image2_1.PNG,Type3,126.9856811,37.57862797,,2.02E+13,,북촌 게스트하우스,,23
서울특별시 종로구 창덕궁길 152,,1,,B02,B0201,B02011600,1871595,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/73/3008873_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3008873_image3_1.jpg,Type1,126.9875558,37.58317192,6,2.02E+13,010-3253-8751,북촌마루한옥게스트하우스 [한국관광 품질인증/Korea Quality],,23
서울특별시 종로구 북촌로11가길 10 (가회동),3층 북촌빈관 by 락고재,1,,B02,B0201,B02011600,3072219,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/59/3069959_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3069959_image3_1.jpg,Type1,126.9842201,37.58234696,6,2.02E+13,02-742-3410,북촌빈관 by 락고재,,23
서울특별시 종로구 율곡로1길 40-11,(사간동),1,,B02,B0201,B02011600,2574315,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/25/2573725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2573725_image2_1.jpg,Type3,126.9812038,37.57755301,,2.02E+13,010-6561-3833,북촌한옥게스트하우스 라온(라온게스트하우스),,23
충청남도 부여군 뒷개로27번길 10-3,,34,,B02,B0201,B02011600,2925507,32,2.02E+13,,,,126.924658,36.29301966,6,2.02E+13,,북포한옥마을,,6
경기도 성남시 분당구 황새울로 321,,31,,B02,B0201,B02010100,1574451,32,2.01E+13,,,,127.1210743,37.38532784,6,2.02E+13,031-702-8200,분당 호텔 갤러리,,12
경상북도 경주시 진티길 5-52,,35,,B02,B0201,B02011600,2814160,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/33/2813933_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2813933_image2_1.jpg,Type3,129.3281425,35.78299351,6,2.02E+13,010-5489-1742,불국사한옥팜스테이[한국관광 품질인증/Korea Quality],,2
제주특별자치도 서귀포시 이어도로253번길 2,(대포동),39,,B02,B0201,B02010700,733569,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/27/729127_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/729127_image3_1.jpg,Type3,126.4466828,33.24374632,6,2.02E+13,,뷰티풀하우스,,3
충청남도 천안시 서북구 부대중앙길 13,(부대동),34,,B02,B0201,B02010100,2651412,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/10/2651410_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2651410_image2_1.jpg,Type3,127.1494952,36.84023577,,2.02E+13,041-553-1791,뷰호텔스탠다드[한국관광 품질인증/Korea Quality],,12
경기도 평택시 고덕중앙로 200-19 제니스타워,"5, 6층",31,,B02,B0201,B02010100,2875427,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/91/2875391_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2875391_image3_1.jpg,Type3,127.0456656,37.04730171,6,2.02E+13,,브라운도트 고덕신도시점,,28
충청남도 천안시 서북구 성정공원4길 28 (성정동),3~7층,34,,B02,B0201,B02010900,3046233,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/18/3046218_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3046218_image3_1.jpg,Type3,127.1440322,36.82685666,6,2.02E+13,,브라운도트 천안성정점,,12
경상남도 통영시 항남동,,36,,B02,B0201,B02010100,3075703,32,2.02E+13,,,,128.4240111,34.84197421,6,2.02E+13,,브라운도트 항남점,,17
충청북도 청주시 흥덕구 풍년로193번길 14 (가경동),,33,,B02,B0201,B02010900,3078596,32,2.02E+13,,,,127.4302564,36.62890397,6,2.02E+13,,브라운도트&알마호텔,,10
울산광역시 남구 장생포고래로 211,,7,,B02,B0201,B02010100,2708665,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/69/2709169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2709169_image3_1.jpg,Type3,129.3773294,35.50280097,,2.02E+13,0503-5052-0693,브라운도트호텔 (장생포점) [한국관광 품질인증/Korea Quality],,2
강원특별자치도 춘천시 남춘로25번길 5 (퇴계동),브라운도트 호텔 남춘천점,,,B02,B0201,B02010100,3044611,32,2.02E+13,,,,127.7303884,37.86361957,6,2.02E+13,033-251-3130,브라운도트호텔 남춘천점,,
경상남도 창원시 마산합포구 오동동,,36,,B02,B0201,B02010100,3083326,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/20/3083320_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/3083320_image3_1.jpg,Type3,128.5822543,35.20447255,6,2.02E+13,,브라운도트호텔 마산오동동점,,16
부산광역시 부산진구 황령대로7번길 20-11 (범천동),,6,,B02,B0201,B02010100,3083398,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/15/3084215_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/15/3084215_image3_1.JPG,Type3,129.0606113,35.14851258,6,2.02E+13,,브라운도트호텔 서면범천점,,7
부산광역시 해운대구 송정광어골로 30 (송정동),,6,,B02,B0201,B02010100,3083414,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/07/3083407_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/3083407_image3_1.jpg,Type3,129.1973403,35.17879783,6,2.02E+13,,브라운도트호텔 송정점,,16
부산광역시 기장군 정관읍 산단1로 98-31,브라운도트 호텔 정관점,6,,B02,B0201,B02010100,3028497,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/82/3028482_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/82/3028482_image3_1.JPG,Type3,129.1817795,35.3161516,6,2.02E+13,,브라운도트호텔 정관점,,3
경상북도 포항시 북구 죽도로40번길 51,(죽도동),35,,B02,B0201,B02010100,2770470,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/47/2771847_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2771847_image2_1.jpg,Type3,129.3624352,36.02921913,6,2.02E+13,,브라운도트호텔 포항 죽도점,,23
경상북도 포항시 북구 해안로 113 휴 모텔,,35,,B02,B0201,B02010100,2911712,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/01/2911701_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2911701_image3_1.jpg,Type3,129.3786801,36.05880221,6,2.02E+13,,브라운도트호텔 포항영일대점,,23
충청남도 서산시 안견로 284,(읍내동),34,,B02,B0201,B02010100,2769619,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/38/2770438_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2770438_image2_1.jpg,Type3,126.4520072,36.77755302,6,2.02E+13,,브라운도트호텔서산점(브라운도트호텔),,7
서울특별시 마포구 서강로 137 (노고산동),14층,1,,B02,B0201,B02010900,3023167,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/04/3023104_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3023104_image3_1.jpg,Type3,126.9356086,37.55472152,6,2.02E+13,,브라운스위트 신촌센트럴,,13
부산광역시 중구 구덕로48번길 4,(남포동4가),6,,B02,B0201,B02011100,2696456,32,2.02E+13,,,,129.0309291,35.09864539,,2.02E+13,,브로시스 호텔,,15
경기도 가평군 태봉두밀로 162,,31,,B02,B0201,B02010700,2814154,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/90/2811690_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2811690_image2_1.jpg,Type3,127.4741521,37.81205415,6,2.02E+13,010-4451-9390,브룩5(BROOK5)[한국관광 품질인증/Korea Quality],,1
강원특별자치도 양양군 현남면 인구항길 17,,32,,B02,B0201,B02010500,3089133,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/08/3089108_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/3089108_image3_1.jpg,Type3,128.7621221,37.97099899,6,2.02E+13,,브리드호텔 양양,,7
제주특별자치도 서귀포시 이어도로 216,(대포동),39,,B02,B0201,B02011100,2623014,32,2.02E+13,,,,126.443447,33.24087714,,2.02E+13,010-4382-0216,브릭216,,3
부산광역시 수영구 광안해변로 155,,6,,B02,B0201,B02010900,138574,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/51/218151_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/218151_image3_1.jpg,Type3,129.1145594,35.148708,6,2.02E+13,051-755-0583<br />051-755-0573,브릿지모텔,,12
부산광역시 서구 송도해변로 201,,6,,B02,B0201,B02010900,1932126,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/72/1930772_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/72/1930772_image2_1.JPG,Type3,129.0221693,35.07923629,6,2.02E+13,051-257-2841,브이모텔,,11
울산광역시 울주군 상북면 알프스온천2길 10,,7,,B02,B0201,B02010900,1503294,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/43/1502643_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1502643_image3_1.jpg,Type3,129.0787735,35.55354523,6,2.02E+13,052-254-1700,브이온천모텔,,5
경상북도 경주시 태종로699번길 31,,35,,B02,B0201,B02011100,2950401,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/10/2949210_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2949210_image3_1.jpg,Type1,129.2046572,35.84150957,6,2.02E+13,,블라우[한국관광 품질인증/Korea Quality],,2
제주특별자치도 서귀포시 녹산로 274,,39,,B02,B0201,B02010500,2950206,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/19/2949019_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2949019_image3_1.jpg,Type1,126.7467954,33.37954999,6,2.02E+13,064-787-2588,블라제 리조트[한국관광 품질인증/Korea Quality],,3
충청남도 태안군 이원면 원이로 2771-226,,34,,B02,B0201,B02010700,397714,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/08/1602808_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1602808_image3_1.jpg,Type3,126.2896755,36.95421315,6,2.02E+13,041-675-0045,블루라군 펜션,,14
전라남도 여수시 돌산읍 계동해안길 90,,38,,B02,B0201,B02010700,2785824,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/39/2798039_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2798039_image2_1.jpg,Type3,127.7939679,34.66094726,6,2.02E+13,,블루망고 풀빌라펜션,,13
전북특별자치도 군산시 백릉안1길 9,(경장동),37,,B02,B0201,B02010900,2569737,32,2.02E+11,,,,126.7321476,35.96943945,6,2.02E+13,063-442-8261,블루모텔,,2
충청북도 제천시 금성면 청풍호로 1511,,33,,B02,B0201,B02010700,138352,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/68/1848168_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1848168_image3_1.jpg,Type3,128.1783195,37.03205465,6,2.02E+13,043-642-4600,블루밍데이즈펜션,,7
경상남도 거제시 옥포로6길 33,,36,,B02,B0201,B02010900,138559,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/55/1981355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1981355_image3_1.jpg,Type3,128.6955,34.8924179,6,2.02E+13,055-687-7238,블루밍모텔,,1
부산광역시 부산진구 신천대로102번길 8-8,,6,,B02,B0201,B02010900,138181,32,2.00E+13,,,,129.0552978,35.15248426,6,2.02E+13,051-634-3962,블루백팩커스호스텔,,7
서울특별시 송파구 양재대로 1089,"(방이동,잠실3차한양아파트) 2동 402호",1,,B02,B0201,B02011100,2572874,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/42/2571742_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/42/2571742_image2_1.png,Type3,127.1224707,37.50620829,,2.02E+13,010-8992-3425,블루베리홈스테이,,18
전북특별자치도 전주시 완산구 충경로 75,,37,,B02,B0201,B02011100,2528149,32,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/51/2611251_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/2611251_image3_1.JPG,Type3,127.1472701,35.81890264,6,2.02E+13,010-6545-9049,블루보트게스트하우스 전주점[한국관광 품질인증/Korea Quality],,12
부산광역시 해운대구 해운대해변로237번길 11 (우동),,6,,B02,B0201,B02010100,3016434,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/24/3016424_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/3016424_image3_1.jpg,Type3,129.1575109,35.15994643,6,2.02E+13,,블루스토리 호텔,,16
강원특별자치도 강릉시 창해로350번길 25,블루앤펫,32,,B02,B0201,B02010700,2913651,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/50/2920450_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2920450_image3_1.jpg,Type3,128.9172913,37.79638614,6,2.02E+13,,블루앤펫,,1
충청남도 태안군 남면 몽산포길 161,,34,,A02,A0202,A02020200,979642,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/00/1897100_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1897100_image3_1.jpg,Type3,126.2808782,36.67453419,6,2.02E+13,041-672-0188,블루오션 리조트,,14
경상북도 영덕군 남정면 동해대로 4142,,35,,B02,B0201,B02010700,1875453,32,2.01E+13,,,,129.3794916,36.32887718,6,2.02E+13,054-733-7080,블루오션관광펜션,,12
울산광역시 울주군 서생면 진하해변길 74,,7,,B02,B0201,B02010100,2570731,32,2.02E+13,,,,129.3459327,35.38432479,6,2.02E+13,052-238-0006,블루오션뷰,,5
인천광역시 중구 영종진광장로 52,(중산동),2,,B02,B0201,B02010700,2700223,32,2.02E+13,,,,126.57899,37.49624698,,2.02E+13,,블루오션펜션,,10
전북특별자치도 전주시 덕진구 용산2길 18,,37,,B02,B0201,B02010900,1635552,32,2.01E+13,,,,127.131671,35.8355227,6,2.02E+13,063-251-3385,블루원 모텔,,12
