addr1,addr2,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title
서울특별시 구로구 서해안로 2117 공원관리사무소,푸른수목원,,A02,A0207,A02070200,2993449,15,20230700000000 ,20230714,20230716,http://tong.visitkorea.or.kr/cms/resource/47/2993447_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/47/2993447_image3_1.png,Type3,126.8239319,37.48168634,6,20230700000000 ,1,7,010-9776-2721,사계축제 꽃 기억해 (여름)
충청남도 서천군 마서면 금강로 1210,,,A02,A0208,A02081300,3011473,15,20230900000000 ,20230905,20240531,http://tong.visitkorea.or.kr/cms/resource/52/3011452_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3011452_image3_1.jpg,Type3,126.7194584,36.02713542,6,20230900000000 ,34,8,041-950-5300,사라져 가는 친구들
충청남도 서천군 금강로 1210,,,A02,A0208,A02081300,2996713,15,20230800000000 ,20230725,20230903,,,,126.7194584,36.02713542,6,20230800000000 ,34,8,041-950-5300,사라져가는 습지식물 구하기
강원특별자치도 춘천시 남산면 남이섬길 1,,,A02,A0207,A02070200,2414941,15,20160900000000 ,20231007,20231009,http://tong.visitkorea.or.kr/cms/resource/09/3017309_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/3017309_image3_1.JPG,Type3,127.525509,37.79632082,6,20231000000000 ,32,13,031-580-8015,사랑-나미나라 인도문화축제
전북특별자치도 고창군 석정2로 171 하나로마트,,,A02,A0207,A02070200,2952761,15,202401000000 ,20230331,20230402,http://tong.visitkorea.or.kr/cms/resource/23/2952723_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2952723_image3_1.jpg,Type3,126.7398829,35.43159521,6,20240100000000 ,37,1,063-560-2950,"사랑인가, 봄 고창 벚꽃축제"
부산광역시 사상구 삼락동,29-52,,A02,A0207,A02070200,2032436,15,20151000000000 ,20231021,20231022,http://tong.visitkorea.or.kr/cms/resource/22/3019122_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/22/3019122_image3_1.png,Type3,128.9735267,35.16893924,6,20231000000000 ,6,9,051-316-9111(사상문화원),사상강변축제
충청남도 금산군 금산읍 하옥리,335-10,,A02,A0207,A02070200,2997573,15,20230800000000 ,20231202,20231202,http://tong.visitkorea.or.kr/cms/resource/84/3038984_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3038984_image3_1.jpg,Type3,127.4910348,36.09988778,6,20231100000000 ,34,2,041-754-0032,사이사이 페스티벌 시즌2
경상남도 사천시 사천대로 35,,,A02,A0207,A02070200,1397850,15,20111000000000 ,20230421,20230423,http://tong.visitkorea.or.kr/cms/resource/13/2950213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2950213_image3_1.jpg,Type3,128.0507968,34.93317404,6,20230300000000 ,36,8,055-833-2747,사천시 삼천포항 수산물축제
경상남도 사천시 팔포1길 65 팔포유료주차장사무실,삼천포항 팔포음식특화지구 일원,,A02,A0207,A02070200,1068150,15,20100800000000 ,20230818,20230820,http://tong.visitkorea.or.kr/cms/resource/04/2823804_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2823804_image3_1.jpg,Type3,128.0758753,34.92609472,6,20230800000000 ,36,8,055-832-8568,사천시 삼천포항 자연산 전어축제
경상남도 사천시 시청로 77 사천시청,,,A02,A0207,A02070200,1422219,15,20111100000000 ,20231027,20231029,http://tong.visitkorea.or.kr/cms/resource/47/3019547_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/3019547_image3_1.jpg,Type3,128.0642271,35.00365804,6,20231000000000 ,36,8,055-831-3760,사천시농업한마당축제
경상남도 사천시 사천대로 35,사천비행장 일원,,A02,A0207,A02070200,234232,15,20071000000000 ,20241024,20241027,http://tong.visitkorea.or.kr/cms/resource/14/2603014_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2603014_image2_1.jpg,Type3,128.0507968,34.93317404,6,20231100000000 ,36,8,055-831-2061,사천에어쇼
충청북도 영동군 횡지구백길 5 자계예술촌,,,A02,A0207,A02070200,1345504,15,20110700000000 ,20230812,20230813,http://tong.visitkorea.or.kr/cms/resource/06/2996406_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2996406_image3_1.jpg,Type3,127.74638,36.05198668,6,20230700000000 ,33,4,043-743-0004,산골공연 예술잔치
경상남도 산청군 동의보감로555번길 45-6 동의보감촌(엑스포주제관),,,A02,A0207,A02070200,1755193,15,20121100000000 ,20230915,20231019,http://tong.visitkorea.or.kr/cms/resource/51/2989851_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/51/2989851_image3_1.png,Type3,127.8293779,35.44110742,6,20230600000000 ,36,9,055-970-8600,산청세계전통의약항노화엑스포
경상남도 산청군 금서면 매촌리,,,A02,A0207,A02070100,506600,15,20080300000000 ,20240927,20241006,http://tong.visitkorea.or.kr/cms/resource/25/2689925_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/25/2689925_image2_1.png,Type3,127.8293196,35.44104076,6,20240100000000 ,36,9,055-970-6601~5,산청한방약초축제
인천광역시 강화군 길상면 전등사로 37-41,,,A02,A0207,A02070200,1398149,15,20111000000000 ,20231007,20231015,http://tong.visitkorea.or.kr/cms/resource/44/2857144_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/44/2857144_image3_1.JPG,Type3,126.484381,37.63214617,6,20230900000000 ,2,1,032-937-0125,삼랑성역사문화축제
강원특별자치도 삼척시 갈천동,14-7 삼척해수욕장 일원,,A02,A0207,A02070200,2609985,15,20190700000000 ,20230726,20230730,http://tong.visitkorea.or.kr/cms/resource/95/2995795_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2995795_image3_1.jpg,Type3,129.1679817,37.46872331,6,20230700000000 ,32,4,033-570-3081,삼척 비치 썸 페스티벌
강원특별자치도 삼척시 엑스포로 45 삼척문화예술회관,,,A02,A0207,A02070200,1063406,15,20100700000000 ,20231006,20231008,http://tong.visitkorea.or.kr/cms/resource/40/3008640_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3008640_image3_1.jpg,Type3,129.1601305,37.43834054,6,20231100000000 ,32,4,"033-572-7020, 033-570-3073",삼척동해왕이사부축제
강원특별자치도 삼척시 엑스포로 45 삼척문화예술회관,,,A02,A0207,A02070200,678097,15,20090100000000 ,20230203,20230205,http://tong.visitkorea.or.kr/cms/resource/21/2944921_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2944921_image3_1.jpg,Type3,129.1601305,37.43834054,6,20230700000000 ,32,4,"033-573-2882,9882",삼척정월대보름제
경상북도 상주시 삼백로 323,,,A02,A0207,A02070200,2997274,15,20230800000000 ,20231013,20231015,http://tong.visitkorea.or.kr/cms/resource/68/2997268_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/68/2997268_image3_1.png,Type3,128.1794175,36.41981371,6,20230800000000 ,35,9,054-533-2011 (축제추진위원회 사무실),상주세계모자페스티벌
강원특별자치도 고성군 삼포해변길 9 오션투유콘도,,,A02,A0207,A02070200,2932765,15,20221200000000 ,20231231,20231231,http://tong.visitkorea.or.kr/cms/resource/68/3069268_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/3069268_image3_1.jpg,Type3,128.5310378,38.3171459,6,20231200000000 ,32,2,1666-1243,새해 맞이 불꽃쇼 & 소원 풍선 날리기 축제
충청북도 진천군 문화로 79 진천문화원,,,A02,A0207,A02070200,142186,15,20070800000000 ,20230526,20230528,http://tong.visitkorea.or.kr/cms/resource/97/2492097_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2492097_image2_1.jpg,Type3,127.4398938,36.85007317,6,20230500000000 ,33,8,043-533-2742 / 2744,생거진천 농다리축제
충청북도 진천군 진천읍 읍내리,165번지 진천읍 백곡천 둔치,,A02,A0207,A02070200,141236,15,20060800000000 ,20231006,20231008,http://tong.visitkorea.or.kr/cms/resource/76/3007376_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3007376_image3_1.jpg,Type3,127.4462152,36.85894171,6,20230900000000 ,33,8,043-533-2742 / 2744,생거진천문화축제
인천광역시 서구 환경로 42,,,A02,A0207,A02070200,2978145,15,20230400000000 ,20230505,20230505,http://tong.visitkorea.or.kr/cms/resource/44/2978144_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2978144_image3_1.jpg,Type3,126.6368246,37.56148764,6,20230400000000 ,2,7,010-2583-7306,생물사랑 어린이 대축제
서울특별시 중랑구 망우로91길 2,,,A02,A0208,A02081300,2822295,15,20220500000000 ,20240103,20241207,http://tong.visitkorea.or.kr/cms/resource/81/3075781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3075781_image3_1.jpg,Type3,127.1143994,37.59903069,6,20240100000000 ,1,25,010-8465-1945,생생국가유산 중랑구 체험학습 (생생문화재)
제주특별자치도 제주시 노을해안로 1100,,,A02,A0208,A02081300,2986629,15,20230400000000 ,20230401,20231130,http://tong.visitkorea.or.kr/cms/resource/22/2986622_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2986622_image3_1.jpg,Type3,126.1659114,33.3044852,6,20230400000000 ,39,4,064-772-0041,"생생문화재 신석기시대 첫 사람, 제주 선샤인"
경기도 화성시 봉담읍 상리,,,A02,A0207,A02070200,2853756,15,20220900000000 ,20231103,20231105,http://tong.visitkorea.or.kr/cms/resource/55/2853755_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2853755_image3_1.jpg,Type3,126.9514832,37.21959678,6,20231000000000 ,31,31,031-236-7103,생생우리음악축제
경상북도 문경시 문경읍 새재로 932,문경새재 야외공연장,,A02,A0207,A02070200,2512463,15,20171000000000 ,20231110,20231111,http://tong.visitkorea.or.kr/cms/resource/36/3033936_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3033936_image3_1.jpg,Type3,128.0770114,36.76165049,6,20231100000000 ,36,15,02-723-8677,생태관광 페스티벌
제주특별자치도 서귀포시 녹산로 381-17,,,A02,A0207,A02070200,141736,15,20070400000000 ,20230331,20230402,http://tong.visitkorea.or.kr/cms/resource/89/2952389_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2952389_image3_1.jpg,Type3,126.7356685,33.38347715,6,20230400000000 ,39,3,064-760-3942,서귀포유채꽃축제
제주특별자치도 서귀포시 월드컵로 33 (법환동),,,A02,A0207,A02070200,506616,15,20080300000000 ,20231013,20231015,http://tong.visitkorea.or.kr/cms/resource/90/3017590_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3017590_image3_1.jpg,Type3,126.5068275,33.24650807,6,20231100000000 ,39,3,064-760-3942 / 서귀포시 관광진흥과,서귀포칠십리축제
서울특별시 서대문구 통일로 247 독립문역,,,A02,A0207,A02070200,2733405,15,20210800000000 ,20231014,20231015,http://tong.visitkorea.or.kr/cms/resource/94/3004294_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3004294_image3_1.jpg,Type3,126.9577644,37.57446129,6,20230800000000 ,1,14,070-7575-3243,서대문 문화재야행
서울특별시 서대문구 연희로 248,(연희동),,A02,A0207,A02070200,1847202,15,20130900000000 ,20230812,20230815,http://tong.visitkorea.or.kr/cms/resource/81/2995981_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2995981_image3_1.jpg,Type3,126.9368133,37.57927702,6,20230800000000 ,1,14,02-330-1410,서대문독립축제
서울특별시 서초구 서초대로 233 서초역,반포대로(서초역~서초3동사거리),,A02,A0207,A02070200,2759788,15,20211000000000 ,20230916,20230917,http://tong.visitkorea.or.kr/cms/resource/95/3007395_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3007395_image3_1.jpg,Type3,127.0076094,37.49187733,6,20230900000000 ,1,15,,서리풀페스티벌
부산광역시 부산진구 부전동,중앙대로 691번길 서면1번가 일원,,A02,A0207,A02070200,3018043,15,20231000000000 ,20231013,20240120,http://tong.visitkorea.or.kr/cms/resource/67/3050767_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3050767_image3_1.jpg,Type3,129.0588141,35.15453965,6,20231200000000 ,6,7,051-605-4522,서면 빛 축제
충청남도 서산시 고북면 복남골길 31-1,국화정원 및 전시관,,A02,A0207,A02070200,1409443,15,20111000000000 ,20231103,20231112,http://tong.visitkorea.or.kr/cms/resource/87/2873087_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/2873087_image3_1.JPG,Type3,126.5362774,36.66941138,6,20231000000000 ,34,7,041-660-3936,서산국화축제
충청남도 서산시 남문2로 143 해미읍성,,,A02,A0207,A02070100,140752,15,20050300000000 ,20231006,20231008,http://tong.visitkorea.or.kr/cms/resource/37/2997137_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/37/2997137_image3_1.png,Type3,126.5503944,36.71360375,6,20231200000000 ,34,7,041-660-2697,서산해미읍성축제
전북특별자치도 남원시 운봉행정길 8-9 행정리회관,,,A02,A0208,A02081300,2992821,15,202401000000 ,20230601,20231031,,,,127.5215084,35.42163476,6,20240100000000 ,37,4,063-636-0418,서어나무 숲 힐링 DAY
서울특별시 종로구 세종대로 175 (세종로),광화문광장,,A02,A0207,A02070200,1095732,15,20100900000000 ,20231215,20240121,http://tong.visitkorea.or.kr/cms/resource/85/3037185_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/85/3037185_image3_1.png,Type3,126.9763211,37.5720619,6,20231100000000 ,1,23,02-3788-8168,서울 빛초롱 축제
서울특별시 종로구 동숭길 114,,,A02,A0207,A02070200,142033,15,20070700000000 ,20240103,20240114,http://tong.visitkorea.or.kr/cms/resource/05/3037705_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3037705_image3_1.jpg,Type3,127.0038432,37.58323054,6,20231100000000 ,1,23,02-745-5863,서울 아시테지 겨울축제
서울특별시 서초구 신반포로11길 40 한강공원 반포 안내센터,,,A02,A0207,A02070200,2487791,15,20170300000000 ,20231021,20231021,http://tong.visitkorea.or.kr/cms/resource/43/3008743_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3008743_image3_1.jpg,Type3,126.9927658,37.50773911,6,20230900000000 ,1,15,02-6082-0801,서울 아프리카 페스티벌
서울특별시 성동구 뚝섬로 273 (성수동1가),,,A02,A0207,A02070200,3018054,15,20231000000000 ,20231007,20231008,http://tong.visitkorea.or.kr/cms/resource/53/3018053_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3018053_image3_1.jpg,Type3,127.0418131,37.54312477,6,20231000000000 ,1,16,010-2163-3522,서울 웰니스 위크(Seoul Wellness Week)
서울특별시 중구 태평로1가,1,,A02,A0207,A02070200,2989710,15,20230500000000 ,20230630,20230702,http://tong.visitkorea.or.kr/cms/resource/09/2989709_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2989709_image3_1.jpg,Type3,126.9776155,37.56913171,6,20230700000000 ,1,24,02-477-2023,서울K가족축제
서울특별시 용산구 양녕로 445,노들섬,,A02,A0207,A02070200,2833059,15,20220800000000 ,20230825,20230827,http://tong.visitkorea.or.kr/cms/resource/44/2997844_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2997844_image3_1.jpg,Type3,126.958052,37.51771789,6,20231100000000 ,1,21,02-332-2965,서울거리공연 [버스커페스티벌]
서울특별시 종로구 세종대로 175,,,A02,A0207,A02070200,2720203,15,20210600000000 ,20230401,20231130,http://tong.visitkorea.or.kr/cms/resource/47/2986547_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/47/2986547_image3_1.png,Type3,126.9763211,37.5720619,6,20230800000000 ,1,23,02-333-2695,서울거리공연 구석구석 라이브
서울특별시 중구 을지로 12 시청광장지하쇼핑센터,"서울광장, 청계광장, 무교로 일대",,A02,A0207,A02070200,706180,15,20090300000000 ,20230929,20231001,http://tong.visitkorea.or.kr/cms/resource/04/2999304_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2999304_image3_1.jpg,Type3,126.978796,37.56550159,6,20230800000000 ,1,24,02-3437-6455,서울거리예술축제
서울특별시 강남구 영동대로 513 코엑스,,,A02,A0208,A02080600,2948590,15,20230200000000 ,20240502,20240505,http://tong.visitkorea.or.kr/cms/resource/91/3051391_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3051391_image3_1.jpg,Type3,127.059218,37.5119176,6,20231100000000 ,1,1,02-2215-8838,서울국제가구 및 인테리어산업대전 : 소펀&라이프쇼
서울특별시 용산구 양녕로 445,"노들섬 라이브하우스, 다목적홀 숲, 노들갤러리 2관",,A02,A0207,A02070200,1018469,15,20100500000000 ,20230908,20230913,http://tong.visitkorea.or.kr/cms/resource/27/2992127_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/27/2992127_image3_1.png,Type3,126.958052,37.51771789,6,20230900000000 ,1,21,02-312-1581,서울국제작가축제
경기도 과천시 대공원광장로 102 서울대공원,,,A02,A0208,A02081300,2992952,15,20230700000000 ,20230708,20230709,,,,127.0142437,37.43601727,6,20230700000000 ,31,3,02-500-7335,서울대공원 여름숲 하이킹
경기도 과천시 대공원광장로 102,서울대공원 테마가든,,A02,A0207,A02070200,1810570,15,20130500000000 ,20230526,20230604,http://tong.visitkorea.or.kr/cms/resource/71/2989571_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2989571_image3_1.jpg,Type3,127.0141159,37.43625057,6,20230500000000 ,31,3,02-500-7335 / 7337,서울대공원 장미원축제
서울특별시 용산구 양녕로 445,,,A02,A0207,A02070200,1008843,15,20100400000000 ,20230526,20230527,http://tong.visitkorea.or.kr/cms/resource/12/2987512_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/12/2987512_image3_1.png,Type3,126.958052,37.51771789,6,20230500000000 ,1,21,070-7758-3352,서울드럼페스티벌
서울특별시 중구 을지로 281 (을지로7가),,,A02,A0208,A02081300,3011280,15,20230900000000 ,20231024,20231102,http://tong.visitkorea.or.kr/cms/resource/79/3011279_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/79/3011279_image3_1.png,Type3,127.009571,37.56610763,6,20230900000000 ,1,24,02-2096-0000,서울디자인 2023
서울특별시 중구 을지로 281,,,A02,A0208,A02081300,2894454,15,20221100000000 ,20231001,20231031,http://tong.visitkorea.or.kr/cms/resource/49/2894449_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2894449_image3_1.jpg,Type3,127.009571,37.56610763,6,20230300000000 ,1,24,02-2096-0056,서울디자인어워드
서울특별시 중구 을지로 281,,,A02,A0207,A02070200,2640874,15,20191200000000 ,20231221,20231231,http://tong.visitkorea.or.kr/cms/resource/83/3038083_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/83/3038083_image3_1.png,Type3,127.0099487,37.56759913,6,20231100000000 ,1,24,02-2153-0000,서울라이트 DDP
서울특별시 중구 을지로 281 (을지로7가),동대문디자인플라자(DDP),,A02,A0207,A02070200,3041566,15,20231100000000 ,20231231,20240101,http://tong.visitkorea.or.kr/cms/resource/64/3041564_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3041564_image3_1.jpg,Type3,127.009571,37.56610763,6,20231100000000 ,1,24,02-2153-0000,서울라이트 DDP : DDP 카운트다운
